lon,lat,Bmag,Br,Btheta,Bphi,Bmag_surface
323.0,-84.0,4.237414480422111,-0.5589630487209591,-0.6229364244210236,-4.153936927805369,36.01802308358795
324.0,-84.0,0.24469915316416854,0.1393383024473099,0.0684191517282531,0.1891595429978342,2.079942801895433
325.0,-84.0,3.2617805997515803,-1.2957818623777373,1.9815924203178,-2.243535942611062,27.725135097888437
326.0,-84.0,2.2645937311167827,0.9652610644857011,-2.0476400183451178,0.0618562824050054,19.249046714492653
327.0,-84.0,1.878000147825258,0.3124850147030484,-0.6808199180844441,-1.7221271468614672,15.963001256514692
328.0,-84.0,2.408124351257765,1.25539307363305,1.1436237944543357,1.7073885728072162,20.469056985691005
329.0,-84.0,3.153841862377269,2.0120419937562626,-2.3853919721575942,0.4564106127279992,26.807655830206787
330.0,-84.0,1.49847764637945,0.6052594365208522,-1.2988382610773457,0.4383097566367115,12.737059994225325
331.0,-84.0,0.683819930634904,-0.0333014098127283,0.4540896866870078,-0.5101992454742605,5.812469410396685
332.0,-84.0,2.9250498755130754,1.495026972668794,1.1518557323755445,2.2347347710691388,24.862923941861137
333.0,-84.0,2.2375573210167063,0.5807938245457317,1.5300536942481984,-1.5258692574799595,19.019237228642005
334.0,-84.0,0.8793658209256014,-0.4944513968326799,-0.1963339607340702,0.7001821470480672,7.474609477867612
335.0,-84.0,0.9973787117532129,-0.8663847692227172,-0.4810851878785235,0.1126888118727112,8.47771904990231
336.0,-84.0,4.874778451192678,0.6590415117516318,3.2382320205644923,-3.58371073260544,41.435616835137765
337.0,-84.0,1.2309697943187938,0.5974403831911986,-1.0756433732094148,-0.0366463740127011,10.463243251709748
338.0,-84.0,2.7094536350357696,-1.4766721393351951,-1.2262044786083277,1.9123286772834431,23.030355897804043
339.0,-84.0,2.1834637589434975,1.8507385432804813,-0.2674493054003543,1.12727623060037,18.55944195101973
340.0,-84.0,0.5495534676244784,-0.0412026306691485,-0.5351027862871708,0.1182216778418277,4.671204474808067
341.0,-84.0,3.829933214585352,-0.6774643913846526,-3.330260790239177,1.7660106159322602,32.55443232397549
342.0,-84.0,2.039588641451332,1.752676757589031,0.9093425053747614,-0.5110207605012176,17.33650345233632
343.0,-84.0,2.9296755702489605,-0.6259839138247075,-2.737904667976512,0.8336792642369706,24.902242347116164
344.0,-84.0,2.462539826189248,0.998788339975575,1.8760464513335864,-1.2437740791380345,20.931588522608617
345.0,-84.0,2.230104896431261,-1.8917364710582485,-1.0070953469568666,0.616814344266245,18.955891619665714
346.0,-84.0,2.8396898796735797,0.6874408557469337,0.2827591484208755,-2.7406770963677527,24.137363977225423
347.0,-84.0,2.8396612439323508,-1.3305266369489617,-2.1364727547804123,1.314860835503784,24.13712057342498
348.0,-84.0,1.8190579971946321,-0.5819580611942957,1.6732725073104004,0.4128630868071021,15.461992976154374
349.0,-84.0,2.4286063534003057,-2.2629189937697523,0.8797554795450613,-0.0579374112543941,20.6431540039026
350.0,-84.0,1.9905040495844128,-1.3708653114396103,0.2499893939288792,-1.4213866371352302,16.91928442146751
351.0,-84.0,2.77008073621259,2.137891563832573,1.7612709686050438,0.0262967978783132,23.545686257807017
352.0,-84.0,1.035807188220201,0.3861237042825511,0.1862121847142615,-0.9429369217629042,8.804361099871707
353.0,-84.0,2.1251266351993343,1.5510011710979512,-0.9503039349474536,-1.098854409878676,18.063576399194343
354.0,-84.0,2.8140265352583245,1.0255514512299422,-2.1585383094842476,-1.4858337486095186,23.919225549695756
355.0,-84.0,1.6711253522083167,-0.7069758002202093,0.2084857427755913,1.4997929376269497,14.204565493770692
356.0,-84.0,2.0599093995225775,-1.6912640943414683,-1.1759449169918494,-0.0024596003395543,17.509229895941907
357.0,-84.0,1.3670842403225267,0.3778562033801593,-1.2543804551681157,-0.390734799317366,11.620216042741475
358.0,-84.0,2.0901789222740814,0.8451026142924296,-0.3179785426739614,-1.8850833257004544,17.766520839329694
359.0,-84.0,1.6796159532298407,0.4994567954566243,1.267237360976324,0.9827319730028876,14.276735602453646
0.0,-83.0,2.0128579622777116,1.897579823800804,-0.2698494578690308,0.614792045082467,17.10929267936055
1.0,-83.0,2.9791891732096163,-2.2725390762256716,1.9083931750818464,-0.2630014564556547,25.32310797228174
2.0,-83.0,2.8253494762438165,-0.3488691707006007,1.4885708114038791,2.375930744799242,24.01547054807244
3.0,-83.0,2.849392532037828,-2.8359999422509836,0.1197485246826851,-0.2486009252229029,24.219836522321536
4.0,-83.0,1.5526663571911026,-1.206073260239272,-0.56376029185951,-0.7989583474821338,13.197664036124372
5.0,-83.0,2.2614268419334693,-0.6038973735827509,2.118125898747055,-0.5127397006805896,19.22212815643449
6.0,-83.0,3.937906849716329,0.2268505467021825,3.5200422480853617,-1.750700362197329,33.4722082225888
7.0,-83.0,1.7779257578267271,-1.7106457807209208,-0.1075779976648917,0.4723748380935057,15.11236894152718
8.0,-83.0,2.6775400055005587,-0.4675499665857908,-2.528910279758495,-0.7451377770140033,22.75909004675475
9.0,-83.0,3.050745783250319,2.9155078713854112,0.4612865545003786,-0.7707648153272704,25.93133915762771
10.0,-83.0,1.9879165599756827,-0.8221514497535877,-1.111588630728271,1.4283731862259506,16.897290759793304
11.0,-83.0,2.102152763686377,-0.0891216227734914,1.8995713829487,-0.8959532015182801,17.8682984913342
12.0,-83.0,2.097391292197663,1.0488653902706344,-1.1029781767742932,1.4430421917735698,17.827825983680135
13.0,-83.0,2.1097626757972314,0.096701135467169,-2.107531185822005,-0.0077291250570056,17.932982744276472
14.0,-83.0,2.545435033923677,-1.601664079762885,0.9591047049413236,-1.7303265161473889,21.636197788351257
15.0,-83.0,2.8602809445428643,-0.6602126737690044,2.7070534226490293,0.6459009785052033,24.312388028614347
16.0,-83.0,1.9665773864529588,-0.3802877481895894,-1.8466246023038688,-0.5592722267832723,16.71590778485015
17.0,-83.0,3.074423795832871,-1.708282354864431,1.2915804984026131,2.205827030523538,26.132602264579404
18.0,-83.0,2.7135743615474346,-1.4482541853180952,2.239866287212504,0.4990437313152612,23.065382073153195
19.0,-83.0,2.481558621320406,1.829751067886588,1.0966455871593634,1.267877232535319,21.09324828122345
20.0,-83.0,0.8949721779380274,-0.2838382131630811,0.5417688381128354,0.6533740078097643,7.607263512473233
21.0,-83.0,1.6259756552640101,-0.6029642162512981,1.3070883865436222,0.7561421395441964,13.820793069744086
22.0,-83.0,2.649378827486775,1.839239125349981,-0.673329535756706,1.7841062041242652,22.519720033637583
23.0,-83.0,2.8190060670749038,-2.737916744148806,-0.6632397972498257,-0.1035378175292859,23.96155157013668
24.0,-83.0,1.7910272729240366,0.9285047760476608,1.522918498340483,0.1624094228385856,15.223731819854311
25.0,-83.0,2.8494008826884185,-2.22642853440356,-1.577914499119628,0.8199312196319944,24.21990750285156
26.0,-83.0,1.4869764256068705,-1.298633201607612,0.4835783831269902,-0.5392612032820775,12.639299617658397
27.0,-83.0,1.459840928670458,-0.6595325939246547,-0.4671588735907999,1.215695225538793,12.408647893698893
28.0,-83.0,1.2538823235026029,-0.4930329797148637,0.0171394967896048,-1.15275565483565,10.657999749772124
29.0,-83.0,2.4338978432075713,-2.365685393415502,-0.094811959743222,-0.564271231625944,20.68813166726436
30.0,-83.0,2.3764528704510166,0.1420448652783429,2.0288508802098173,1.2292744232248478,20.19984939883364
31.0,-83.0,2.7897161875415044,-0.267868959785736,-0.9606766358359308,-2.6053527647467187,23.712587594102786
32.0,-83.0,2.071708667016899,-1.140842928757674,0.5199529198040714,-1.6492735291890706,17.609523669643643
33.0,-83.0,1.553236072352816,0.1227456146590346,1.3656698137626198,-0.7296723719023144,13.202506614998937
34.0,-83.0,0.9469782133692688,0.404370053414302,-0.583215102581782,0.6269870338518082,8.049314813638786
35.0,-83.0,2.8460142427990816,1.2620966168581809,2.550728725151902,0.0263091355866354,24.191121063792192
36.0,-83.0,2.723445172101195,1.135517825966467,-0.7026540230057364,-2.373611214227711,23.149283962860157
37.0,-83.0,1.8230368616231583,-0.7407744774260037,1.5690432360465774,0.5593030447329344,15.495813323796844
38.0,-83.0,1.434550387732509,-0.0958923476370127,-0.5176648604394175,1.3344521590804193,12.193678295726324
39.0,-83.0,2.6268952384816653,0.798552617496946,2.4608673735186133,0.4549989901065959,22.328609527094155
40.0,-83.0,2.9671254281565895,1.564827873813009,2.3893291392953984,0.8038988094686985,25.220566139331012
41.0,-83.0,3.4115330144972815,-2.017530014073517,-2.4091378272043498,-1.3282262912811686,28.998030623226892
42.0,-83.0,2.118498705264751,0.5344263261347206,1.5208261746728915,1.3745955814611044,18.00723899475038
43.0,-83.0,2.5511363024332145,-0.3032760727628265,-0.2773136284552366,-2.5178199317574643,21.684658570682323
44.0,-83.0,3.252119729939081,2.415469333862329,1.8990681924192387,-1.0655189512961485,27.64301770448219
45.0,-83.0,3.7436159784180574,1.6058453644036286,0.3586184806837614,-3.362634985365262,31.820735816553487
46.0,-83.0,4.205133946189715,2.010514142223603,0.7341888606710353,-3.61966173919367,35.74363854261258
47.0,-83.0,2.3955870272625797,2.3489797542592927,-0.2550870148590209,-0.3950467492829543,20.362489731731927
48.0,-83.0,0.9027504002048197,0.2522190129587887,0.7237355997132232,0.4770226789994345,7.673378401740967
49.0,-83.0,3.8612141017408126,-2.310355528549556,2.349853248457337,2.0123174157913337,32.82031986479691
50.0,-83.0,2.0466737985583787,1.652576713513534,0.8500662593361095,0.8574678993388056,17.39672728774622
51.0,-83.0,2.095350977722792,-1.9219523007421704,-0.8334502406775998,0.0442240865387702,17.810483310643733
52.0,-83.0,2.6446929770638943,-1.7138588671355013,1.6998981322907196,-1.0804790911010833,22.479890305043103
53.0,-83.0,2.0628557131648497,-1.523465619375761,-0.8181454854846746,1.124750712157114,17.534273561901223
54.0,-83.0,1.977582973113988,0.1518787362730086,1.8931654903583817,0.5510822907103635,16.809455271468895
55.0,-83.0,2.045575166518644,0.7069218293600923,0.684567726539765,-1.7933227029266472,17.387388915408476
56.0,-83.0,1.6278682358689247,-1.576502554904422,0.3874972881666829,-0.1201687954266892,13.83688000488586
57.0,-83.0,2.941478652058261,-2.362302055828592,1.4369057627660602,1.0035574156330966,25.00256854249522
58.0,-83.0,1.3642650102509137,0.1114886072557224,-1.129477953845526,-0.7570131177357688,11.596252587132769
59.0,-83.0,1.542620923782641,-1.129701772803816,0.0857473236297176,1.0469482391724363,13.112277852152452
60.0,-83.0,1.8776652009831734,-0.4702639096664919,-0.9335482040201256,1.5597968499196182,15.960154208356974
61.0,-83.0,2.8288594432017526,0.3139232564016381,-2.3504121634350073,1.542550031752192,24.045305267214896
62.0,-83.0,2.0323665360097323,1.8392985529133028,0.4245188280136111,0.753178819806544,17.275115556082724
63.0,-83.0,1.5293368332799429,-1.3340370936072965,0.6318059435837687,0.4000467874620977,12.999363082879512
64.0,-83.0,1.2341001675826042,0.0243468401376988,-0.2169355361380973,1.214639628928349,10.489851424452135
65.0,-83.0,2.7436420287196945,0.7738337517362521,-1.200590329685154,-2.3425063002471114,23.3209572441174
66.0,-83.0,1.1209609489967196,0.4374453126708512,-0.0305728675067256,1.031629946914272,9.528168066472116
67.0,-83.0,2.733740053568118,1.071860873047939,-2.416372555195468,0.6968447630639489,23.236790455329004
68.0,-83.0,2.0487808092127966,1.443600004963863,0.2789478676360054,1.426783065854197,17.41463687830877
69.0,-83.0,2.8428405253819466,1.2438247180705138,2.141580162737804,-1.3958068383693472,24.164144465746546
70.0,-83.0,2.871137672121157,-0.8446302973159815,2.3954147067151292,1.3386633542388782,24.404670213029835
71.0,-83.0,2.830494001957807,2.726584320295556,-0.2503382909977406,-0.7174712394917815,24.05919901664136
72.0,-83.0,3.0293597592601955,-0.9391093831272588,-2.8607508893114093,-0.3334643411990402,25.749557953711665
73.0,-83.0,2.6489669564311247,1.3688410588452404,-0.7886935300647789,2.126326082123195,22.51621912966456
74.0,-83.0,3.4637134015098794,2.9264680046645415,-1.4287714965898084,1.1797065550408696,29.441563912833978
75.0,-83.0,2.0376615377474803,-1.501673769196534,-1.1419023868525908,0.7701294516007396,17.320123070853583
76.0,-83.0,2.0296451644712596,-1.8486532200274857,-0.2609145136002982,0.796156003768291,17.251983898005708
77.0,-83.0,1.681082254983182,-0.8058784317387115,-1.3050990380492478,0.6879781988992265,14.289199167357047
78.0,-83.0,1.848645961961287,-1.424232262213798,-0.785924200986753,0.8782809950400113,15.71349067667094
79.0,-83.0,2.88314204596899,0.5492603396166482,-1.3553877981308675,2.484702206147935,24.506707390736413
80.0,-83.0,0.6276224656946536,0.3392612051346751,0.5260339497627715,-0.0458266061604233,5.334790958404556
81.0,-83.0,1.491733951008481,0.3876132178849438,1.280406997263721,0.6599879508524031,12.679738583572092
82.0,-83.0,2.5762559808234875,-1.625795598538058,-1.998407715187222,0.0158162695745247,21.898175836999645
83.0,-83.0,2.698853838046182,-1.9249552296295849,-1.6575089074805844,-0.9116049718385912,22.940257623392547
84.0,-83.0,1.6610972409528775,-1.4611219829564257,0.5201536560787383,0.5948165842431316,14.119326548099458
85.0,-83.0,2.8291875355756617,1.662900087737444,-1.206870849140791,-1.9448722742518785,24.04809405239312
86.0,-83.0,0.7222911322762642,0.4150271842969565,-0.241057305560161,-0.5397668862532631,6.139474624348246
87.0,-83.0,1.4959985094408175,-0.6923641555342601,-1.0761415338518014,0.7749598799290001,12.715987330246948
88.0,-83.0,3.575529420696967,-0.4010769474956877,-1.163893005659543,-3.3569183772969406,30.39200007592422
89.0,-83.0,2.3897440240369376,1.5988994635127822,0.7672728255932144,-1.601776956103751,20.31282420431397
90.0,-83.0,1.3057927542309082,1.2592008666747112,0.161913071371247,0.3054374759041967,11.09923841096272
91.0,-83.0,4.616446857762877,-0.125252307242235,4.45291560550325,1.2113777529511012,39.23979829098446
92.0,-83.0,0.4264375324255637,0.049313019368207,-0.0162427663696613,0.4232651269862131,3.624719025617291
93.0,-83.0,3.1506614743017427,-2.0433074241965996,0.5288997430723391,2.3391937836892223,26.780622531564813
94.0,-83.0,4.495808017263025,4.107153266030916,-1.5905095045109492,-0.9021426126053484,38.214368146735715
95.0,-83.0,3.1612227889040256,2.268957104047415,1.189951680768328,-1.8518040335077428,26.87039370568422
96.0,-83.0,1.756164347666081,-0.1453553744680049,0.3292812841252686,-1.7188830289032213,14.92739695516169
97.0,-83.0,2.2709532183441117,-1.7300263381251275,1.1449991694304875,0.9236959950678224,19.303102355924953
98.0,-83.0,3.0841181099789448,2.7818027658116065,-1.1544127375044169,0.6638441985214256,26.21500393482103
99.0,-83.0,0.7932170193155834,0.1748667223993739,0.5040083745475749,-0.587018251432705,6.742344664182459
100.0,-83.0,3.574135741146766,1.514957883276686,-0.2441152435725008,3.2279647854176017,30.38015379974751
101.0,-83.0,2.2236884413992875,0.7455865734594387,-1.717069989102472,1.2002339765285108,18.901351751893944
102.0,-83.0,3.0936080364293312,1.2579379597353564,-1.5978354699984516,-2.3312924705690232,26.295668309649315
103.0,-83.0,2.496258806247172,1.7417239467703245,1.6670116155976706,-0.6471305853348324,21.21819985310096
104.0,-83.0,3.5962599745219013,1.9444247627276423,0.3180396352988593,3.008512744998563,30.568209783436163
105.0,-83.0,1.758314611240116,1.4812120657435095,-0.9414093162096214,0.1069092500677963,14.945674195540986
106.0,-83.0,0.8625581773838485,-0.8276431521006328,0.1801247042421734,0.1629985063561785,7.331744507762712
107.0,-83.0,2.076965628281226,-0.2551373408833796,-0.7112806752134033,-1.9346242424348328,17.65420784039042
108.0,-83.0,2.9177135934975738,1.7062814088380116,-0.0926453608579703,2.3649679077412005,24.800565544729377
109.0,-83.0,4.604850926183511,2.9831369249914044,2.705658989047082,-2.2327014072899862,39.14123287255985
110.0,-83.0,2.9110330332818655,0.0510555516177111,1.3329537507043263,2.587419747545902,24.74378078289586
111.0,-83.0,4.637155212583374,3.880792774091713,-0.8046104060675773,2.4073342112374982,39.41581930695868
112.0,-83.0,4.330722042159393,2.3428405174577427,-1.6931470226378045,3.224826332678443,36.81113735835484
113.0,-83.0,3.672946343174817,-2.175732452807119,-1.6576841143186305,2.451286705136475,31.220043916985944
114.0,-83.0,2.313684859624701,1.772046581149049,0.8242523477498332,-1.2383846781688743,19.66632130680996
115.0,-83.0,1.0218395678773955,-0.989049425565166,0.243948515924524,-0.0801651909952192,8.685636326957864
116.0,-83.0,3.3191168259693113,2.6822272954145028,1.6263804720534814,1.084933085627446,28.212493020739142
117.0,-83.0,3.8175559452263848,3.728549055482031,0.3718095263139231,0.7303512935153791,32.44922553442427
118.0,-83.0,3.2870413100509586,0.4857927776425237,2.8637194779936963,1.538751670196135,27.93985113543315
119.0,-83.0,5.279300376458423,4.064942793823296,0.5792254259203868,3.318395765092742,44.87405319989659
120.0,-83.0,5.7420874247696725,4.9376672226380665,-2.92914084978357,-0.1055664450139191,48.80774311054222
121.0,-83.0,6.8358410708031885,5.985466199332473,1.9070350410946768,2.6955769093025688,58.1046491018271
122.0,-83.0,5.879875714104489,4.398910401224342,-2.923284048198357,2.58397679340684,49.97894356988815
123.0,-83.0,6.590523133170598,3.828889579584102,-2.1586645298559417,4.910678894384249,56.01944663195008
124.0,-83.0,7.420535988933221,5.893651085785714,-4.064973894249887,1.9506969219068653,63.07455590593238
125.0,-83.0,8.854166548183416,7.158783334905352,-4.076223111352073,3.2453800352702697,75.26041565955904
126.0,-83.0,8.292554218773335,6.841880883399046,-3.885257400309295,2.6191403899019963,70.48671085957335
127.0,-83.0,8.927841601145776,6.116535560660152,-5.954641530885787,2.6146878645412195,75.8866536097391
128.0,-83.0,5.627554920368044,4.1599359642388825,-2.484735400202181,2.8618869904614694,47.83421682312837
129.0,-83.0,7.416643266919631,6.218101307282188,-3.822000489162819,1.3168620816011885,63.041467768816865
130.0,-83.0,6.621096028025535,3.013763459702128,-4.729216880257634,3.520035528341445,56.27931623821705
131.0,-83.0,10.743448570473777,7.085017567137968,-7.291796155650102,3.471875873963218,91.31931284902711
132.0,-83.0,14.1446344164627,9.102727876274209,-9.982596199485794,4.190322315036558,120.22939253993296
133.0,-83.0,10.016780423520192,7.116308166289464,-7.015671922078791,0.6887638326556567,85.14263359992164
134.0,-83.0,15.888772367219518,8.924447021243616,-12.831265268481935,2.8576151441689404,135.0545651213659
135.0,-83.0,15.90279959339591,13.971891347632171,-7.569002891926976,-0.628873834465601,135.17379654386525
136.0,-83.0,16.49658730096677,12.94180806964719,-10.143875849206209,-1.322414164595937,140.22099205821752
137.0,-83.0,17.392877643768703,13.213060435453844,-11.292517868317006,-0.6373906603446291,147.83945997203398
138.0,-83.0,20.37746590577129,15.081535011324984,-13.63368570020812,-1.3824010528752722,173.208460199056
139.0,-83.0,18.871651157885122,13.72969372834758,-12.9363621019705,-0.5341002877561754,160.40903484202352
140.0,-83.0,21.584941223412983,17.22957654679319,-11.8883814308335,-5.264766527719959,183.47200039901037
141.0,-83.0,23.87939148126607,16.762844474476296,-16.5780187110606,-3.794954315378066,202.9748275907616
142.0,-83.0,24.21805059086187,18.268204855390263,-15.397678827387344,-3.962089412376769,205.8534300223259
143.0,-83.0,26.590591850193277,17.771952951879737,-15.102265378638844,-12.772581714473576,226.0200307266429
144.0,-83.0,26.170599360590078,19.30838564300385,-14.813457864640402,-9.625382114289494,222.4500945650157
145.0,-83.0,28.358303869850285,20.8300993757318,-15.273682193939246,-11.705340260344704,241.04558289372744
146.0,-83.0,31.107110271879563,23.294485007883175,-14.800121671356244,-14.35185270957838,264.4104373109763
147.0,-83.0,29.538884362179466,21.72570229050549,-15.592301624510986,-12.5466999404946,251.08051707852547
148.0,-83.0,30.18301874914234,22.252601452946188,-13.15900717695854,-15.57808972577091,256.5556593677099
149.0,-83.0,30.423508881155584,23.892912290828228,-14.61450594508187,-11.880018976656086,258.5998254898225
150.0,-83.0,30.83460280387573,24.74235127127451,-13.448201057513428,-12.559246472553047,262.0941238329437
151.0,-83.0,34.353961211277536,25.432326309000658,-12.817776269706297,-19.211872394908017,292.008670295859
152.0,-83.0,30.404738630773455,24.209586804227232,-10.724288532686998,-14.944352560145004,258.44027836157437
153.0,-83.0,35.250952791582705,30.442553648044917,-9.13765265187893,-15.244143272546008,299.633098728453
154.0,-83.0,33.79449357779128,29.298899657772154,-5.453739012432603,-15.934208665868711,287.2531954112259
155.0,-83.0,31.83348432833574,27.115361214048704,-7.540020290229751,-14.875348894630475,270.58461679085383
156.0,-83.0,31.384987638009356,28.58802939662112,-5.135581032491775,-11.889820508091676,266.7723949230795
157.0,-83.0,36.157615260012,32.244751082493,-5.401453466580845,-15.442586226648723,307.339729710102
158.0,-83.0,34.114521948972936,29.395565031948436,-3.402051499001064,-16.97431618232649,289.9734365662699
159.0,-83.0,32.823580106415044,30.47426936057416,0.8898814635466902,-12.162007602458251,279.00043090452795
160.0,-83.0,32.30922745812291,30.584244269502292,0.118934064439657,-10.415182960104705,274.62843339404475
161.0,-83.0,32.166116157005995,30.813062624162548,5.676617246421908,-7.279437957910259,273.41198733455093
162.0,-83.0,37.64529362251729,36.3801100461261,5.998377491353552,-7.594418504962651,319.984995791397
163.0,-83.0,33.46822545616152,31.531915889699437,7.192847725507265,-8.609491106159712,284.4799163773729
164.0,-83.0,36.66861431793104,34.962606060932096,11.054566232626222,-0.004339784719745,311.68322170241385
165.0,-83.0,37.31348975822378,35.3658923710385,11.891584635161545,0.3746860045185068,317.16466294490215
166.0,-83.0,37.6407438285213,33.67031026382509,16.718580855759665,1.903905688721466,319.94632254243106
167.0,-83.0,40.71579860699806,37.847230911456165,14.644051563695143,3.303804222465289,346.0842881594835
168.0,-83.0,39.146962880086356,33.18111595321345,20.308930961241025,4.364123055759175,332.749184480734
169.0,-83.0,41.83624079163198,33.409074125232664,23.604353628295744,8.771504971239683,355.60804672887184
170.0,-83.0,42.80697960953334,34.847582016830515,22.003466948227736,11.572855012032406,363.8593266810334
171.0,-83.0,44.4219428658349,34.22309511184416,25.141991112470212,13.037217948689728,377.58651435959666
172.0,-83.0,44.17697972549708,32.11410627916743,26.26302318927952,15.183653332340189,375.50432766672515
173.0,-83.0,44.46726150879145,33.21278623488178,24.69946136599733,16.25376217485965,377.9717228247273
174.0,-83.0,44.96415598402339,32.75617219347369,26.495341211873036,15.71004139566508,382.1953258641988
175.0,-83.0,48.23548752070948,32.69796171765566,31.11280112710339,17.014674898350528,410.0016439260306
176.0,-83.0,46.567027137954454,32.3775840553229,27.278525353879814,19.392321205189003,395.8197306726129
177.0,-83.0,47.540990907051935,32.37590890020043,28.736896608046383,19.65037181960611,404.0984227099415
178.0,-83.0,45.18754421922998,28.2021116330275,29.593343357706026,19.255884319242167,384.0941258634548
179.0,-83.0,46.7162066877818,33.44325163347952,26.75611929654595,18.656445740395466,397.0877568461453
180.0,-83.0,44.020332480440516,30.739947510971,27.504915197181617,15.372863711980347,374.1728260837444
181.0,-83.0,46.60919387975514,30.544645307703636,28.453594247658543,20.73245213516227,396.1781479779187
182.0,-83.0,42.600077554750854,26.134052274329427,29.327954595973427,16.481777774558353,362.1006592153823
183.0,-83.0,43.32854667023063,28.78617617618132,26.595608524654608,18.476813169795378,368.29264669696033
184.0,-83.0,41.78427081642148,28.616083594633356,26.993665019718872,14.084995426630908,355.1663019395826
185.0,-83.0,39.073740254581445,27.6332592860137,23.798839382415363,14.027665620638084,332.1267921639423
186.0,-83.0,36.8963204523236,24.215429385191328,24.0673917092224,13.989714040187463,313.6187238447506
187.0,-83.0,34.965118776288016,22.834353539821215,23.193322855327395,12.775821084647797,297.20350959844814
188.0,-83.0,33.44776689401445,24.649166902832945,19.456761801075334,11.515472261649956,284.30601859912275
189.0,-83.0,34.58284952526516,26.216586111055108,19.937812393186334,10.542662421934548,293.9542209647539
190.0,-83.0,31.09669198028337,24.125759910902048,18.372069454618646,6.886147311290986,264.3218818324087
191.0,-83.0,29.461936173905872,22.21159861298993,18.07003811448495,6.9371674847727505,250.42645747819992
192.0,-83.0,26.51667548698581,20.59033490292048,15.97106272891493,4.908904437525066,225.3917416393794
193.0,-83.0,24.21223167713183,19.2464017648299,14.440088402793844,2.700375680041061,205.80396925562056
194.0,-83.0,22.975666670181482,21.519210088499747,8.012368369432496,-0.7789796010271866,195.29316669654256
195.0,-83.0,24.017881148455853,20.081919749968485,13.085890492988892,1.5279345609939117,204.15198976187472
196.0,-83.0,20.3710192974239,18.386066248701553,8.623057240592537,-1.604331306133208,173.15366402810315
197.0,-83.0,18.095252151310728,15.306571922560424,9.293106703198108,-2.6048366939166803,153.80964328614118
198.0,-83.0,19.794378075455562,17.287215465791796,6.345479743630082,-7.259784546151842,168.25221364137226
199.0,-83.0,17.621014539835368,15.865569698304718,5.525501122749375,-5.31532585114215,149.77862358860062
200.0,-83.0,15.239073756630633,13.360874829323931,4.730855547559463,-5.597803010404398,129.5321269313604
201.0,-83.0,14.988437330677975,12.698870630744867,2.348826662758113,-7.607558848118306,127.4017173107628
202.0,-83.0,15.178646373830992,13.777907397909328,3.153989157039321,-5.532894890898117,129.01849417756344
203.0,-83.0,15.949276295309819,14.71812679632955,0.7078979350103671,-6.103690561038119,135.56884851013345
204.0,-83.0,14.415183031996186,13.491407946820049,-0.1159465611382985,-5.076019095057836,122.52905577196758
205.0,-83.0,12.516957126972038,11.256554765261214,0.3995176995588928,-5.459356751749265,106.39413557926233
206.0,-83.0,13.037317062253088,12.270993038450992,-0.544444428837167,-4.3701197118512605,110.81719502915124
207.0,-83.0,10.735932426684558,9.430183715733268,-2.601575496714976,-4.423085472014792,91.25542562681876
208.0,-83.0,13.988807021754612,12.993007263796382,-0.7849821623964517,-5.12369858008304,118.9048596849142
209.0,-83.0,11.645690494638522,8.425241678393267,-0.795930232514916,-8.000244047686783,98.98836920442744
210.0,-83.0,10.276848894926253,8.987663453731079,-1.4542399319758226,-4.766625123906916,87.35321560687315
211.0,-83.0,10.332921006418632,7.867348585602818,-4.906169389395868,-4.56109468001441,87.82982855455838
212.0,-83.0,10.774256844637447,8.600560874048771,-5.551693616459078,-3.3606042901487023,91.5811831794183
213.0,-83.0,9.240467927811947,7.063048703737247,-4.6373806839649,-3.7408944018170343,78.54397738640155
214.0,-83.0,7.822047201177255,4.980132450372191,-5.210608550149645,-3.0384637123556724,66.48740121000667
215.0,-83.0,9.257740782130673,7.714487467529626,-3.468124054610197,-3.763583803276859,78.69079664811072
216.0,-83.0,12.780235298560145,8.472847410961387,-8.661305713394887,-4.065348001861675,108.63200003776124
217.0,-83.0,10.78317622816305,7.763678496290725,-6.709517060592174,-3.3142972991987656,91.65699793938592
218.0,-83.0,8.926366059090414,7.1316716314915745,-5.1136511818501535,-1.6339652235657165,75.87411150226852
219.0,-83.0,8.276285025599302,7.352225124136059,-3.108967213679346,-2.185406692871746,70.34842271759406
220.0,-83.0,6.5302922772016725,5.484945970875656,-3.541786852757862,0.1258205543075807,55.50748435621421
221.0,-83.0,6.776046636707085,2.14487734913817,-5.8609803860337815,-2.6387910289582837,57.59639641201022
222.0,-83.0,6.388311200144843,3.57728000497484,-4.881741841940643,-2.0450389591763827,54.30064520123116
223.0,-83.0,6.072678008133418,3.2076445698914715,-5.108804158442435,0.6989667906233427,51.61776306913406
224.0,-83.0,8.158713308344245,4.912308047302387,-5.581773107647146,-3.358219985484696,69.34906312092608
225.0,-83.0,5.504194557786639,1.848310595438038,-5.04476322818713,-1.195938812937562,46.78565374118643
226.0,-83.0,3.3488911242985075,2.4208674585043637,-1.711165817870853,1.5576854799703053,28.465574556537312
227.0,-83.0,7.933955668212689,5.764312884212162,-5.156917139780968,1.7682067558696877,67.43862317980785
228.0,-83.0,5.800391639402824,4.220497273792924,-3.258701969483821,2.283157332827273,49.303328934924
229.0,-83.0,7.510280736125937,6.018030697709847,-4.49279254589636,0.0493801213484469,63.83738625707046
230.0,-83.0,2.7830736246350285,1.7581749987102595,-2.1490849239857335,-0.1890858628945264,23.656125809397743
